"Name","Surname","ID/Passport","Date of Birth","Gender","Age Group","Team","Position","Jersey","School","Zone","Season","Status","Mobile","Email","Address","Parent/Guardian","Parent Contact","Parent Email","Emergency Contact","Medical Aid","Allergies","Chronic Conditions","Medical Notes"
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000014","scan.team.1768191219837.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000018","scan.team.1768197644159.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000013","scan.team.1768199669682.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000019","scan.team.1768205538505.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000015","scan.team.1768205636090.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000018","scan.team.1768248119049.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000013","scan.team.1768249356602.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000017","scan.team.1768255152894.1@example.com","","","","","","","","",""
"Scan1","Team1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000010","scan.team.1768257362942.1@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000029","scan.team.1768126184308.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000028","scan.team.1768126331287.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000026","scan.team.1768126404046.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000024","scan.team.1768126563584.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000023","scan.team.1768126656387.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000022","scan.team.1768126781370.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000025","scan.team.1768126962009.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000022","scan.team.1768128547637.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000021","scan.team.1768128600524.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000023","scan.team.1768131594609.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000028","scan.team.1768189914164.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000022","scan.team.1768191219837.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000021","scan.team.1768197644160.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000026","scan.team.1768199669682.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000023","scan.team.1768205538505.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000022","scan.team.1768205636090.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000021","scan.team.1768248119049.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000021","scan.team.1768249356602.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000021","scan.team.1768255152894.2@example.com","","","","","","","","",""
"Scan2","Team2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0822000025","scan.team.1768257362942.2@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000030","scan.team.1768126184308.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000035","scan.team.1768126331287.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000039","scan.team.1768126404046.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000034","scan.team.1768126563584.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000032","scan.team.1768126656387.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000037","scan.team.1768126781370.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000038","scan.team.1768126962009.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000036","scan.team.1768128547637.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000034","scan.team.1768128600524.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000039","scan.team.1768131594609.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000035","scan.team.1768189914164.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000036","scan.team.1768191219837.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000038","scan.team.1768197644160.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000030","scan.team.1768199669682.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000035","scan.team.1768205538505.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000034","scan.team.1768205636090.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000033","scan.team.1768248119049.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000039","scan.team.1768249356602.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000034","scan.team.1768255152894.3@example.com","","","","","","","","",""
"Scan3","Team3","","","Female","U16","U16","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0822000030","scan.team.1768257362942.3@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000047","scan.team.1768126184308.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000046","scan.team.1768126331287.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000040","scan.team.1768126404046.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000045","scan.team.1768126563584.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000043","scan.team.1768126656387.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000049","scan.team.1768126781370.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000047","scan.team.1768126962009.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000048","scan.team.1768128547637.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000048","scan.team.1768128600524.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000047","scan.team.1768131594609.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000049","scan.team.1768189914164.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000048","scan.team.1768191219837.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000049","scan.team.1768197644160.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000045","scan.team.1768199669682.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000045","scan.team.1768205538505.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000046","scan.team.1768205636090.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000048","scan.team.1768248119049.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000045","scan.team.1768249356602.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000049","scan.team.1768255152894.4@example.com","","","","","","","","",""
"Scan4","Team4","","","Male","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822000040","scan.team.1768257362942.4@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000004","seed.visual.17679025173170@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000002","seed.visual.17679030047800@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000001","seed.visual.17679030974580@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000005","seed.visual.17679031419670@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17679031978180@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17679032816850@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000009","seed.visual.17679033113530@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17679033446830@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17679033706800@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000002","seed.visual.17681285863620@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000007","seed.visual.17682771678530@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17682773055320@example.com","","","","","","","","",""
"Seed0","Visual0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0820000000","seed.visual.17682953732580@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000017","seed.visual.17679025173171@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000018","seed.visual.17679030047801@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000014","seed.visual.17679030974581@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000014","seed.visual.17679031419671@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000017","seed.visual.17679031978181@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000011","seed.visual.17679032816851@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000012","seed.visual.17679033113531@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000014","seed.visual.17679033446831@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000015","seed.visual.17679033706801@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000017","seed.visual.17681285863621@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000013","seed.visual.17682771678531@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000016","seed.visual.17682773055321@example.com","","","","","","","","",""
"Seed1","Visual1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0820000017","seed.visual.17682953732581@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000027","seed.visual.17679025173172@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000021","seed.visual.17679030047802@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000022","seed.visual.17679030974582@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000020","seed.visual.17679031419672@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000022","seed.visual.17679031978182@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000027","seed.visual.17679032816852@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000028","seed.visual.17679033113532@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000028","seed.visual.17679033446832@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000022","seed.visual.17679033706802@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000025","seed.visual.17681285863622@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000022","seed.visual.17682771678532@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000021","seed.visual.17682773055322@example.com","","","","","","","","",""
"Seed2","Visual2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0820000023","seed.visual.17682953732582@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","18","Gammel Street","Uitenhage Zone","2026","approved","0821000006","seed.fb.1767902738902.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000007","seed.fb.1767902785251.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000009","seed.fb.1767902840110.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000003","seed.fb.1767902912710.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000004","seed.fb.1767902965129.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000008","seed.fb.1767903141919.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000001","seed.fb.1767903370686.0@example.com","","","","","","","","",""
"SeedFB0","UserFB0","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821000000","seed.fb.1768128589884.0@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000015","seed.fb.1767902738902.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000014","seed.fb.1767902785251.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000017","seed.fb.1767902840110.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000016","seed.fb.1767902912710.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000019","seed.fb.1767902965129.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000011","seed.fb.1767903141919.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000011","seed.fb.1767903370686.1@example.com","","","","","","","","",""
"SeedFB1","UserFB1","","","Female","U16","U16","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0821000019","seed.fb.1768128589884.1@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000026","seed.fb.1767902738902.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000025","seed.fb.1767902785251.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000027","seed.fb.1767902840110.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000027","seed.fb.1767902912710.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000023","seed.fb.1767902965129.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000028","seed.fb.1767903141919.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000024","seed.fb.1767903370686.2@example.com","","","","","","","","",""
"SeedFB2","UserFB2","","","Male","U19","U19","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0821000025","seed.fb.1768128589884.2@example.com","","","","","","","","",""
"SeedU16A","Player","","","Male","U16","U16","Prop","","Gammel Street","Uitenhage Zone","2026","approved","0823333333","seed.u16a@example.com","","","","","","","","",""
"SeedU19A","Player","","","Male","U19","U19","Wing","","Gammel Street","Uitenhage Zone","2026","approved","0821111111","seed.u19a@example.com","","","","","","","","",""
"SeedU19B","Player","","","Female","U19","U19","Centre","","Gammel Street","Uitenhage Zone","2026","approved","0822222222","seed.u19b@example.com","","","","","","","","",""
"Smoke","Roll1781189027608","","","","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","smoke.roll.1781189027608@test.local","","","","","","","","",""
"Sophia","Brown","1234567890123","2009-02-21","Female","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","sophia.brown@gmail.com","","","","","","","","",""
"Sophia","Davis","1234567890123","2008-03-07","Female","U19","U19","","","Gammel Street","Uitenhage Zone","2026","approved","","sophia.davis@gmail.com","","","","","","","","",""
"Sophia","Davis","","2009-06-23","Female","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","human.player.1767728778659@example.com","","","","","","","","",""
"Sophia","Johnson","","2008-09-20","Female","U19","U19","","","Gammel Street","Uitenhage Zone","2026","approved","","human.player.1767687239245@example.com","","","","","","","","",""
"Sophia","Jones","1234567890123","2006-02-04","Female","U19","U19","","","Gammel Street","Uitenhage Zone","2026","approved","","sophia.jones@gmail.com","","","","","","","","",""
"Sophia","Rodriguez","","2009-05-04","Female","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","human.player.1767666535605@example.com","","","","","","","","",""
"Sophia","Smith","","2006-05-16","Female","","","","","Gammel Street","Uitenhage Zone","2026","approved","","human.player.1768128622195@example.com","","","","","","","","",""
"TeamList","Player","","","Male","U15","U15","Wing","","Gammel Street","Uitenhage Zone","2026","approved","08230000993","team.list.1768317845200@example.com","","","","","","","","",""
"TeamList","Player","","","Male","U15","U15","Wing","","Gammel Street","Uitenhage Zone","2026","approved","08230000670","team.list.1768317874183@example.com","","","","","","","","",""
"TeamList","Player","","","Male","U15","U15","Wing","","Gammel Street","Uitenhage Zone","2026","approved","08230000200","team.list.1768317896735@example.com","","","","","","","","",""
"Test","Player","","2010-01-01","Male","U15","U15","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1767767360443@example.com","","","","","","","","",""
"Test","Player","","2010-01-01","Male","U15","U15","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1767767567458@example.com","","","","","","","","",""
"Test","Player","","2010-01-01","Male","U15","U15","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1767767827938@example.com","","","","","","","","",""
"Test","Player","","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1768128589838@example.com","","","","","","","","",""
"Test","Player","1001010000001","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1779076875200@example.com","","","","","","","","",""
"Test","Player","1001077599379","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1779077599223@example.com","","","","","","","","",""
"Test","Player","1001077904311","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1779077904162@example.com","","","","","","","","",""
"Test","Player","1001167237149","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1779167236982@example.com","","","","","","","","",""
"Test","Player","1001059434324","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781059434171@example.com","","","","","","","","",""
"Test","Player","1001059828980","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781059828844@example.com","","","","","","","","",""
"Test","Player","1001062428713","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781062428585@example.com","","","","","","","","",""
"Test","Player","1001062532432","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1781062532013@example.com","","","","","","","","",""
"Test","Player","1001062550012","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1781062549207@example.com","","","","","","","","",""
"Test","Player","1001062553295","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781062553109@example.com","","","","","","","","",""
"Test","Player","1001080933365","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1781080932965@example.com","","","","","","","","",""
"Test","Player","1001080936551","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781080936309@example.com","","","","","","","","",""
"Test","Player","1001081040748","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","test.player.1781081040221@example.com","","","","","","","","",""
"Test","Player","1001081042878","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781081042647@example.com","","","","","","","","",""
"Test","Player","1001161177753","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","approved","","e2e.player.1781161177601@example.com","","","","","","","","",""
"Test","Player","1001180815507","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","pending","","test.player.1781180813669@example.com","","","","","","","","",""
"Test","Player","1001180913751","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","pending","","test.player.1781180913050@example.com","","","","","","","","",""
"Test","Player","1001180942083","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","pending","","e2e.player.1781180941862@example.com","","","","","","","","",""
"Test","Player","1001189129768","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","pending","","test.player.1781189127880@example.com","","","","","","","","",""
"Test","Player","1001189151359","2010-01-01","Male","U16","U16","","","Gammel Street","Uitenhage Zone","2026","pending","","e2e.player.1781189151166@example.com","","","","","","","","",""
